hz,ppm,intensity,norm_intensity,nuclei
38765.378678846544,220.20647917626354,139111.3125,0.005608906364146081,13C
38759.355472669784,220.1722643931055,127836.3125,0.005154303369470525,13C
38753.332266493024,220.13804960994744,134418.3125,0.00541968668751527,13C
38747.30906031627,220.1038348267894,155261.4375,0.006260072234601474,13C
38741.28585413951,220.06962004363135,182340.0625,0.007351870373554588,13C
38735.26264796275,220.03540526047328,207159.875,0.00835259419526508,13C
38729.239441786,220.00119047731525,223897.9375,0.009027465444716665,13C
38723.21623560924,219.96697569415718,229142.375,0.009238918836547155,13C
38717.19302943248,219.93276091099912,221044.5,0.00891241611144664,13C
38711.169823255725,219.8985461278411,201196.9375,0.008112171202399166,13C
38705.146617078964,219.86433134468302,176025.1875,0.007097257416924717,13C
38699.123410902204,219.83011656152496,152460.75,0.006147149757914077,13C
38693.10020472545,219.79590177836693,131328.25,0.005295096739290469,13C
38687.07699854869,219.76168699520886,108125.5625,0.004359574679687713,13C
38681.05379237193,219.72747221205083,81988.875,0.0033057550425791395,13C
38675.03058619518,219.69325742889276,60973.375,0.0024584194120155795,13C
38669.00738001842,219.6590426457347,55610.1875,0.0022421780729019202,13C
38662.98417384166,219.62482786257664,68862.375,0.002776500389842228,13C
38656.9609676649,219.5906130794186,94934.0625,0.0038276992558063296,13C
38650.937761488145,219.55639829626054,125843.0625,0.005073936414336419,13C
38644.914555311385,219.5221835131025,154983.0,0.006248845758208572,13C
38638.89134913463,219.48796872994444,175201.75,0.007064056782474327,13C
38632.86814295787,219.45375394678638,179587.5625,0.007240890795475257,13C
38626.84493678111,219.41953916362831,168025.5625,0.00677471608820796,13C
38620.82173060435,219.38532438047028,150827.125,0.006081282723131208,13C
38614.7985244276,219.35110959731222,142414.0,0.005742069257980008,13C
38608.77531825084,219.31689481415418,150892.4375,0.006083916094136951,13C
38602.75211207408,219.28268003099612,173932.5625,0.007012883705906275,13C
38596.728905897326,219.24846524783806,202649.625,0.00817074291750584,13C
38590.705699720565,219.21425046468,227533.25,0.00917403963088797,13C
38584.682493543805,219.18003568152196,242448.75,0.00977542596943194,13C
38578.65928736705,219.1458208983639,246685.4375,0.009946247328634113,13C
38572.63608119029,219.11160611520586,244501.375,0.009858186898207631,13C
38566.61287501353,219.0773913320478,241387.875,0.009732651960387468,13C
38560.58966883678,219.04317654888973,239825.8125,0.00966967029383577,13C
38554.56646266002,219.0089617657317,238697.5625,0.009624179754701163,13C
38548.54325648326,218.97474698257363,236075.1875,0.009518446758855282,13C
38542.520050306506,218.9405321994156,231376.875,0.009329012884582856,13C
38536.496844129746,218.90631741625754,225253.5625,0.009082123642912412,13C
38530.473637952986,218.87210263309947,219101.0625,0.00883405757419921,13C
38524.45043177623,218.8378878499414,214953.1875,0.008666817095570396,13C
38518.42722559947,218.80367306678338,214129.5625,0.008633608901203243,13C
38512.40401942271,218.7694582836253,214781.0625,0.008659877091982057,13C
38506.38081324595,218.73524350046728,211453.5625,0.008525713769163173,13C
38500.3576070692,218.7010287173092,198371.0,0.007998230656921033,13C
38494.33440089244,218.66681393415115,173964.4375,0.007014168891755968,13C
38488.31119471569,218.6325991509931,142893.0625,0.00576138484530921,13C
38482.28798853893,218.59838436783505,113985.5,0.004595844758278541,13C
38476.26478236217,218.564169584677,95033.1875,0.003831695931801648,13C
38470.241576185406,218.52995480151895,87398.1875,0.0035238561212164714,13C
38464.21837000865,218.4957400183609,84725.9375,0.0034161121875116596,13C
38458.19516383189,218.46152523520283,77815.9375,0.0031375040550763525,13C
38452.17195765513,218.42731045204476,61777.0,0.002490821215261357,13C
38446.14875147838,218.39309566888673,38721.375,0.0015612286503729662,13C
38440.12554530162,218.35888088572867,14166.25,0.0005711769111594315,13C
38434.10233912486,218.32466610257063,-7984.8125,-0.0003219440952924887,13C
38428.07913294811,218.29045131941257,-27067.125,-0.0010913344640583237,13C
38422.05592677135,218.2562365362545,-44217.6875,-0.0017828375303882823,13C
38416.03272059459,218.22202175309647,-60488.375,-0.0024388644273222186,13C
38410.009514417834,218.1878069699384,-75447.8125,-0.0030420223063609597,13C
38403.986308241074,218.15359218678034,-86626.375,-0.003492736983848132,13C
38397.963102064314,218.1193774036223,-90870.875,-0.003663873339582092,13C
38391.93989588756,218.08516262046425,-86819.75,-0.0035005337780029335,13C
38385.9166897108,218.05094783730618,-75322.375,-0.0030369647220465814,13C
38379.89348353404,218.01673305414815,-57269.0,-0.0023090606565032727,13C
38373.87027735729,217.98251827099008,-32963.375,-0.0013290686465288997,13C
38367.84707118053,217.94830348783205,-5135.9375,-0.00020707871999702765,13C
38361.82386500377,217.914088704674,19292.8125,0.0007778776353183143,13C
38355.80065882701,217.87987392151592,33659.0,0.0013571159377192487,13C
38349.777452650254,217.84565913835786,38210.9375,0.0015406480369721056,13C
38343.754246473494,217.81144435519982,40433.25,0.0016302506904182182,13C
38337.73104029674,217.77722957204176,48252.125,0.001945504259375543,13C
38331.70783411998,217.74301478888373,64224.3125,0.0025894957688229465,13C
38325.68462794322,217.70880000572566,86168.0625,0.003474258027307357,13C
38319.66142176646,217.6745852225676,110926.0,0.0044724870764860924,13C
38313.63821558971,217.64037043940954,136266.0,0.005494184627269114,13C
38307.61500941295,217.6061556562515,161090.0625,0.0064950798070928985,13C
38301.59180323619,217.57194087309344,185876.9375,0.007494475603425374,13C
38295.568597059435,217.5377260899354,212208.4375,0.008556149994050598,13C
38289.545390882675,217.50351130677734,240237.0,0.009686249191296804,13C
38283.522184705915,217.46929652361928,266990.9375,0.010764956074388835,13C
38277.49897852916,217.43508174046124,288510.0625,0.011632597641377538,13C
38271.4757723524,217.40086695730318,303400.75,0.01223298355093655,13C
38265.45256617564,217.36665217414512,313174.125,0.012627041692230315,13C
38259.42935999889,217.33243739098708,319664.0625,0.012888713091144479,13C
38253.40615382213,217.29822260782902,324040.5,0.013065169108307264,13C
38247.38294764537,217.26400782467095,328787.625,0.013256571080910296,13C
38241.359741468616,217.22979304151292,338697.1875,0.01365612024174618,13C
38235.336535291855,217.19557825835486,357682.5,0.014421599613573343,13C
38229.313329115095,217.16136347519682,383956.125,0.015480940509891085,13C
38223.29012293834,217.12714869203876,409085.25,0.0164941356742881,13C
38217.26691676158,217.0929339088807,423084.0625,0.017058561579778267,13C
38211.24371058482,217.05871912572263,421624.375,0.016999707627779113,13C
38205.22050440806,217.0245043425646,408641.875,0.016476258991116106,13C
38199.19729823131,216.99028955940653,391498.875,0.015785060841428916,13C
38193.17409205455,216.9560747762485,373619.1875,0.015064159778780305,13C
38187.150885877796,216.92185999309044,352646.375,0.014218545289266431,13C
38181.127679701036,216.88764520993237,325600.4375,0.013128065095802314,13C
38175.104473524276,216.8534304267743,293620.6875,0.011838655772611574,13C
38169.081267347516,216.81921564361627,259980.4375,0.010482295826568615,13C
38163.05806117076,216.7850008604582,225208.75,0.00908031682280608,13C
38157.034854994,216.75078607730018,187545.875,0.007561766422531923,13C
38151.01164881724,216.7165712941421,148642.625,0.005993204652898946,13C
38144.98844264049,216.68235651098405,115802.4375,0.0046691028716832695,13C
38138.96523646373,216.648141727826,96447.8125,0.0038887329838054535,13C
38132.94203028697,216.61392694466795,91463.125,0.0036877525966638298,13C
38126.91882411022,216.5797121615099,95535.0625,0.0038519313090036697,13C
38120.89561793346,216.54549737835185,103146.4375,0.004158818570076722,13C
38114.872411756696,216.5112825951938,112449.875,0.004533929039990413,13C
38108.84920557994,216.47706781203573,123543.375,0.0049812140352394835,13C
38102.82599940318,216.4428530288777,134923.4375,0.005440053103274516,13C
38096.80279322642,216.40863824571963,142802.1875,0.005757720805651459,13C
38090.77958704967,216.3744234625616,143652.4375,0.005792002508198944,13C
38084.75638087291,216.34020867940353,137005.875,0.005524016058815508,13C
38078.73317469615,216.30599389624547,125683.125,0.005067487805337667,13C
38072.7099685194,216.2717791130874,113265.4375,0.004566812157936761,13C
38066.68676234264,216.23756432992937,101640.6875,0.004098107398526148,13C
38060.66355616588,216.2033495467713,91563.3125,0.0036917921121874713,13C
38054.64034998912,216.16913476361327,85119.125,0.0034319653329634553,13C
38048.617143812364,216.1349199804552,85839.1875,0.003460997933305235,13C
38042.593937635604,216.10070519729715,95536.0,0.0038519691085874843,13C
38036.57073145885,216.06649041413908,112540.5,0.004537582999759146,13C
38030.54752528209,216.03227563098105,134488.8125,0.00542252921621812,13C
38024.52431910533,215.99806084782298,161374.5,0.006506548200822214,13C
38018.50111292857,215.96384606466495,193342.5,0.007795483769229146,13C
38012.47790675182,215.9296312815069,226023.375,0.009113162141168614,13C
38006.45470057506,215.89541649834882,251335.0,0.010133715624548185,13C
38000.4314943983,215.86120171519076,264448.6875,0.010662453682972965,13C
37994.408288221544,215.82698693203272,268280.8125,0.01081696326177306,13C
37988.385082044784,215.79277214887466,269735.25,0.010875605536102853,13C
37982.361875868024,215.75855736571663,272816.25,0.010999830088350782,13C
37976.33866969127,215.72434258255856,276793.9375,0.011160208682531139,13C
37970.31546351451,215.6901277994005,279728.0625,0.011278511299981463,13C
37964.29225733775,215.65591301624247,281436.125,0.011347379621719203,13C
37958.269051161,215.6216982330844,283019.0625,0.011411202959003837,13C
37952.24584498424,215.58748344992634,285342.875,0.011504898047390931,13C
37946.22263880748,215.5532686667683,288667.125,0.011638930331652591,13C
37940.199432630725,215.51905388361024,292591.0625,0.01179714174969425,13C
37934.176226453965,215.48483910045218,295370.4375,0.01190920491584293,13C
37928.153020277205,215.45062431729414,293622.9375,0.011838746491612729,13C
37922.12981410045,215.41640953413608,283666.125,0.011437292231752594,13C
37916.10660792369,215.38219475097804,264100.25,0.010648404837655247,13C
37910.08340174693,215.34797996781998,237797.4375,0.009587887114294747,13C
37904.06019557017,215.31376518466192,211102.875,0.0085115742048443,13C
37898.03698939342,215.27955040150385,189703.9375,0.007648778544500616,13C
37892.01378321666,215.24533561834582,174459.375,0.007034124552037762,13C
37885.990577039905,215.21112083518776,162288.875,0.006543415394902609,13C
37879.967370863145,215.17690605202972,152284.0625,0.006140025796351174,13C
37873.944164686385,215.14269126887166,149859.1875,0.0060422559128288774,13C
37867.920958509625,215.1084764857136,162729.9375,0.006561198839101198,13C
37861.89775233287,215.07426170255553,192655.3125,0.007767776674293127,13C
37855.87454615611,215.0400469193975,232879.875,0.00938961317735424,13C
37849.85133997935,215.00583213623943,274206.75,0.011055894431064427,13C
37843.8281338026,214.9716173530814,312140.1875,0.012585353791227445,13C
37837.80492762584,214.93740256992334,347701.375,0.014019165084506287,13C
37831.78172144908,214.90318778676527,383415.3125,0.015459135189974636,13C
37825.758515272326,214.8689730036072,420309.3125,0.016946684891576403,13C
37819.735309095566,214.83475822044917,457619.0625,0.01845099744861377,13C
37813.712102918806,214.8005434372911,492935.5625,0.01987494305051703,13C
37807.68889674205,214.76632865413308,521977.6875,0.021045908637811205,13C
37801.66569056529,214.732113870975,539238.3125,0.021741849375280987,13C
37795.64248438853,214.69789908781695,539645.375,0.021758261954573237,13C
37789.61927821178,214.66368430465891,520354.9375,0.020980480078200584,13C
37783.59607203502,214.62946952150085,482829.1875,0.01946745849705236,13C
37777.57286585826,214.59525473834282,434867.125,0.01753364942890902,13C
37771.54965968151,214.56103995518475,389636.875,0.01570998582802884,13C
37765.526453504746,214.5268251720267,359810.8125,0.01450741222874899,13C
37759.503247327986,214.49261038886863,350924.4375,0.014149117533688237,13C
37753.480041151226,214.4583956057106,360516.5625,0.014535867755444534,13C
37747.45683497447,214.42418082255253,383079.75,0.015445605458941303,13C
37741.43362879771,214.3899660393945,413862.8125,0.01668676487337898,13C
37735.41042262096,214.35575125623643,447597.375,0.018046927457553676,13C
37729.3872164442,214.32153647307837,476750.125,0.01922235339573796,13C
37723.36401026744,214.2873216899203,494678.375,0.01994521247682816,13C
37717.34080409068,214.25310690676227,500846.4375,0.020193906018632683,13C
37711.31759791393,214.2188921236042,500923.375,0.020197008104477727,13C
37705.29439173717,214.18467734044617,501083.9375,0.020203481913199022,13C
37699.27118556041,214.1504625572881,503514.0,0.020301460954418423,13C
37693.247979383654,214.11624777413004,507695.0625,0.02047003953831427,13C
37687.22477320689,214.08203299097198,513598.25,0.020708053437705074,13C
37681.20156703013,214.04781820781395,521202.0625,0.021014635782135357,13C
37675.17836085338,214.01360342465588,527783.0,0.021279976260651777,13C
37669.15515467662,213.97938864149785,528868.8125,0.021323755738625716,13C
37663.13194849986,213.94517385833979,523296.125,0.021099067452515646,13C
37657.10874232311,213.91095907518172,515465.8125,0.020783352728635785,13C
37651.08553614635,213.8767442920237,510370.4375,0.020577909470631796,13C
37645.06232996959,213.84252950886562,506946.4375,0.020439855310652275,13C
37639.039123792834,213.80831472570756,498643.875,0.02010509967641893,13C
37633.015917616074,213.77409994254953,481082.0625,0.019397015192655683,13C
37626.992711439314,213.73988515939146,457216.0,0.018434746147545797,13C
37620.96950526256,213.7056703762334,433882.3125,0.017493942226098028,13C
37614.9462990858,213.67145559307536,415140.5,0.016738280666173614,13C
37608.92309290904,213.6372408099173,401117.9375,0.016172897171226816,13C
37602.89988673228,213.60302602675927,392048.3125,0.01580721391751646,13C
37596.87668055553,213.5688112436012,389870.5625,0.01571940800428766,13C
37590.85347437877,213.53459646044314,394764.5625,0.015916731911688298,13C
37584.830268202015,213.50038167728508,402719.1875,0.01623745886038196,13C
37578.807062025255,213.46616689412704,408816.75,0.016483309873483634,13C
37572.783855848495,213.43195211096898,411997.75,0.01661156638133844,13C
37566.760649671734,213.39773732781094,414794.25,0.0167243200198848,13C
37560.73744349498,213.36352254465288,419011.3125,0.016894350107799123,13C
37554.71423731822,213.32930776149482,423621.125,0.01708021570135946,13C
37548.69103114146,213.29509297833675,426797.4375,0.017208283211295194,13C
37542.66782496471,213.26087819517872,427967.1875,0.017255447012006656,13C
37536.64461878795,213.22666341202066,427102.1875,0.017220570596007154,13C
37530.62141261119,213.19244862886262,423495.1875,0.017075137957267048,13C
37524.598206434435,213.15823384570456,416418.3125,0.016789801498912762,13C
37518.575000257675,213.1240190625465,406218.6875,0.016378557146844674,13C
37512.551794080915,213.08980427938846,393695.5,0.015873627786278512,13C
37506.52858790416,213.0555894962304,378674.8125,0.015268000334430558,13C
37500.5053817274,213.02137471307233,359805.5625,0.014507200551079628,13C
37494.48217555064,212.9871599299143,335404.75,0.013523370623361957,13C
37488.45896937389,212.95294514675624,304190.6875,0.012264833480258636,13C
37482.43576319713,212.91873036359817,266306.875,0.010737374978065532,13C
37476.41255702037,212.88451558044014,225057.875,0.009074233609784202,13C
37470.389350843616,212.85030079728207,187236.0,0.007549272400095108,13C
37464.366144666856,212.81608601412404,159779.9375,0.006442256148698281,13C
37458.342938490096,212.78187123096598,144985.6875,0.005845758556327652,13C
37452.319732313335,212.7476564478079,139690.4375,0.005632256427054416,13C
37446.29652613658,212.71344166464985,140084.625,0.005648149892062281,13C
37440.27331995982,212.67922688149181,146945.0,0.005924757166527675,13C
37434.25011378307,212.64501209833375,165066.75,0.006655418081717187,13C
37428.22690760631,212.61079731517572,197277.625,0.007954146262304325,13C
37422.20370142955,212.57658253201765,239705.9375,0.009664836987052025,13C
37416.18049525279,212.5423677488596,283423.875,0.011427524819294932,13C
37410.157289076036,212.50815296570153,320367.1875,0.012917062779005343,13C
37404.134082899276,212.4739381825435,347261.25,0.014001419439891513,13C
37398.110876722516,212.43972339938543,364706.875,0.014704819295234017,13C
37392.08767054576,212.4055086162274,374615.6875,0.015104338216402849,13C
37386.064464369,212.37129383306933,379994.125,0.015321194428746557,13C
37380.04125819224,212.33707904991127,386244.125,0.015573191654176467,13C
37374.01805201549,212.3028642667532,400025.125,0.0161288354563604,13C
37367.99484583873,212.26864948359517,424991.25,0.017135458533118205,13C
37361.97163966197,212.2344347004371,458599.6875,0.018490535813283724,13C
37355.94843348522,212.20021991727907,493516.9375,0.019898383832426522,13C
37349.92522730846,212.166005134121,521986.75,0.02104627403378808,13C
37343.9020211317,212.13179035096294,539069.8125,0.021735055530083397,13C
37337.878814954944,212.0975755678049,543326.9375,0.021906700920212723,13C
37331.85560877818,212.06336078464685,536258.6875,0.021621712218029533,13C
37325.83240260142,212.02914600148878,521236.4375,0.02101602176687522,13C
37319.80919642467,211.99493121833075,501693.5,0.0202280592025952,13C
37313.78599024791,211.96071643517269,479546.9375,0.019335119634145588,13C
37307.76278407115,211.92650165201462,455340.1875,0.018359114220277518,13C
37301.73957789439,211.8922868688566,429218.5625,0.01730590189648223,13C
37295.71637171764,211.85807208569852,400393.5,0.01614368817282724,13C
37289.69316554088,211.8238573025405,365693.6875,0.014744607137157145,13C
37283.669959364124,211.78964251938243,320844.8125,0.012936320406972696,13C
37277.646753187364,211.75542773622436,265257.5,0.01069506464391585,13C
37271.623547010604,211.7212129530663,205383.8125,0.008280984143714663,13C
37265.600340833844,211.68699816990826,151930.8125,0.006125782913169875,13C
37259.57713465709,211.6527833867502,113235.75,0.004565615171115969,13C
37253.55392848033,211.61856860359217,91572.625,0.0036921675880533618,13C
37247.53072230357,211.5843538204341,85051.375,0.003429233683039795,13C
37241.50751612682,211.55013903727604,91053.375,0.003671231658564645,13C
37235.48430995006,211.51592425411798,106730.25,0.004303316299110485,13C
37229.4611037733,211.48170947095994,127406.1875,0.005136960920416439,13C
37223.437897596545,211.44749468780188,146795.875,0.005918744512728917,13C
37217.414691419785,211.41327990464384,160007.375,0.006451426327731675,13C
37211.391485243024,211.37906512148578,166005.6875,0.006693275624893522,13C
37205.36827906627,211.34485033832772,166329.1875,0.006706319001281774,13C
37199.34507288951,211.31063555516968,161116.9375,0.006496163395162247,13C
37193.32186671275,211.27642077201162,146787.1875,0.005918394236585569,13C
37187.298660536,211.24220598885356,118298.75,0.0047697530834922295,13C
37181.27545435924,211.20799120569552,74300.9375,0.0029957808154945716,13C
37175.25224818248,211.17377642253746,20391.5,0.000822176227576638,13C
37169.229042005725,211.1395616393794,-32732.8125,-0.0013197724688827903,13C
37163.205835828965,211.10534685622136,-74877.0,-0.0030190073997624464,13C
37157.182629652205,211.0711320730633,-101252.6875,-0.004082463410771459,13C
37151.159423475445,211.03691728990526,-113251.75,-0.00456626028401307,13C
37145.13621729869,211.0027025067472,-115332.625,-0.004650160240247703,13C
37139.11301112193,210.96848772358913,-111121.0,-0.004480349389919505,13C
37133.08980494518,210.93427294043107,-101642.3125,-0.00409817291780476,13C
37127.06659876842,210.90005815727304,-86017.6875,-0.003468194974063513,13C
37121.04339259166,210.86584337411497,-62809.3125,-0.002532443596985615,13C
37115.0201864149,210.83162859095694,-30728.1875,-0.0012389468787984013,13C
37108.996980238146,210.79741380779888,10559.6875,0.00042576191222510256,13C
37102.973774061385,210.7631990246408,58744.9375,0.0023685698012885456,13C
37096.95056788463,210.72898424148275,107926.9375,0.0043515662078635504,13C
37090.92736170787,210.6947694583247,150723.5,0.00607710460913358,13C
37084.90415553111,210.66055467516665,182337.875,0.0073517821745256885,13C
37078.88094935435,210.62633989200862,202396.625,0.008160542069820437,13C
37072.8577431776,210.59212510885055,212881.375,0.008583282535312636,13C
37066.83453700084,210.5579103256925,215497.0,0.008688743374155053,13C
37060.81133082408,210.52369554253443,211759.6875,0.00853805659326473,13C
37054.788124647326,210.4894807593764,204192.4375,0.008232948432603214,13C
37048.764918470566,210.45526597621833,195510.4375,0.00788289404681402,13C
37042.741712293806,210.4210511930603,187008.875,0.007540114820922985,13C
37036.718506117046,210.38683640990223,179560.125,0.00723978452765562,13C
37030.69529994029,210.35262162674417,176037.625,0.007097758891403323,13C
37024.67209376353,210.31840684358613,180211.9375,0.007266065318295704,13C
37018.64888758678,210.28419206042807,191666.4375,0.007727905673285607,13C
37012.62568141002,210.24997727727003,202884.75,0.008180223053126514,13C
37006.60247523326,210.21576249411197,202923.3125,0.008181777876007417,13C
37000.5792690565,210.1815477109539,184341.375,0.0074325624051095,13C
36994.55606287975,210.14733292779584,147388.6875,0.005942646449560943,13C
36988.53285670299,210.1131181446378,99781.3125,0.00402313822396075,13C
36982.50965052623,210.07890336147975,53487.6875,0.0021565998151459233,13C
36976.48644434947,210.0446885783217,19142.8125,0.0007718297019079965,13C
36970.46323817271,210.01047379516365,-73.1875,-2.9508875097842334e-06,13C
36964.44003199595,209.97625901200558,-9732.8125,-0.00039242267930072566,13C
36958.4168258192,209.94204422884752,-17617.625,-0.0007103348189863359,13C
36952.39361964244,209.9078294456895,-25178.125,-0.001015170822644388,13C
36946.37041346569,209.87361466253142,-26149.1875,-0.001054323631559433,13C
36940.34720728893,209.8393998793734,-13138.9375,-0.0005297561272155174,13C
36934.32400111217,209.80518509621533,15707.8125,0.0006333320268117185,13C
36928.30079493541,209.77097031305726,55496.1875,0.0022375816435100788,13C
36922.277588758654,209.7367555298992,96818.6875,0.0039036864991624644,13C
36916.254382581894,209.70254074674116,128562.0,0.0051835627673151915,13C
36910.231176405134,209.6683259635831,141976.5,0.005724429452199913,13C
36904.20797022838,209.63411118042507,135212.9375,0.005451725614756429,13C
36898.18476405162,209.599896397267,113398.3125,0.004572169618949401,13C
36892.16155787486,209.56568161410894,82708.125,0.0033347548832816133,13C
36886.1383516981,209.5314668309509,45253.0625,0.0018245833907530012,13C
36880.11514552135,209.49725204779284,1403.75,5.659857683155754e-05,13C
36874.09193934459,209.46303726463478,-43992.5,-0.0017737580703560429,13C
36868.068733167835,209.42882248147674,-80455.75,-0.003243940123181183,13C
36862.045526991074,209.39460769831868,-97770.0,-0.003942042996845151,13C
36856.022320814314,209.36039291516062,-92555.25,-0.003731786591835452,13C
36849.999114637554,209.32617813200258,-70168.5,-0.0028291627700125703,13C
36843.9759084608,209.29196334884452,-42101.5,-0.0016975137898299695,13C
36837.95270228404,209.25774856568648,-20502.3125,-0.0008266441383835102,13C
36831.92949610729,209.22353378252842,-11308.5,-0.00045595369980386,13C
36825.90628993053,209.18931899937036,-10315.3125,-0.00041590882071079315,13C
36819.88308375377,209.1551042162123,-6904.9375,-0.00027840401468270904,13C
36813.85987757701,209.12088943305426,7074.75,0.0002852507792976397,13C
36807.836671400255,209.0866746498962,32256.25,0.0013005576804437599,13C
36801.813465223495,209.05245986673816,64612.5,0.0026051473164943983,13C
36795.79025904674,209.0182450835801,100339.5625,0.004045646616136149,13C
36789.76705286998,208.98403030042203,136390.1875,0.005499191812138407,13C
36783.74384669322,208.94981551726397,168739.25,0.006803491651379801,13C
36777.72064051646,208.91560073410594,193459.25,0.007800191077400176,13C
36771.69743433971,208.88138595094787,209349.6875,0.008440886463138958,13C
36765.67422816295,208.84717116778984,217338.3125,0.008762984276738958,13C
36759.65102198619,208.81295638463178,217459.1875,0.008767857903078772,13C
36753.627815809436,208.7787416014737,208669.375,0.008413456565150912,13C
36747.604609632675,208.74452681831568,191816.6875,0.0077339636865849425,13C
36741.581403455915,208.7103120351576,170136.8125,0.006859840750958183,13C
36735.558197279155,208.67609725199955,145325.4375,0.005859457125502022,13C
36729.5349911024,208.64188246884152,114951.8125,0.004634806049302259,13C
36723.51178492564,208.60766768568345,75980.875,0.0030635151497178767,13C
36717.48857874889,208.5734529025254,30290.8125,0.0012213121129628164,13C
36711.46537257213,208.53923811936735,-15500.625,-0.0006249783187887171,13C
36705.44216639537,208.5050233362093,-56424.5,-0.002275010791403183,13C
36699.41896021861,208.47080855305126,-94062.4375,-0.0037925557227478745,13C
36693.395754041856,208.4365937698932,-133699.75,-0.005390714566507594,13C
36687.372547865096,208.40237898673513,-176584.375,-0.0071198036086839315,13C
36681.34934168834,208.36816420357707,-215982.0625,-0.008708300878820668,13C
36675.32613551158,208.33394942041903,-241565.25,-0.009739803641645168,13C
36669.30292933482,208.29973463726097,-247390.3125,-0.009974667575718098,13C
36663.27972315806,208.26551985410293,-235160.6875,-0.009481574524830378,13C
36657.25651698131,208.23130507094487,-210810.6875,-0.008499793334555453,13C
36651.23331080455,208.1970902877868,-180223.9375,-0.00726654915296853,13C
36645.2101046278,208.16287550462874,-148739.9375,-0.00599712824969889,13C
36639.18689845104,208.1286607214707,-121716.3125,-0.004907547686329558,13C
36633.16369227428,208.09444593831265,-102039.3125,-0.004114179781564068,13C
36627.140486097516,208.0602311551546,-87338.5,-0.0035214495477136156,13C
36621.11727992076,208.02601637199655,-72479.5625,-0.0029223437840597876,13C
36615.094073744,207.99180158883848,-55299.3125,-0.0022296437309090368,13C
36609.07086756724,207.95758680568042,-37518.0,-0.0015127091045886915,13C
36603.04766139049,207.9233720225224,-19561.5,-0.0007887109960395461,13C
36597.02445521373,207.88915723936432,2274.1875,9.169423041718095e-05,13C
36591.00124903697,207.8549424562063,31472.1875,0.0012689446285135777,13C
36584.97804286021,207.82072767304822,66604.1875,0.002685451272322147,13C
36578.95483668346,207.78651288989016,103702.25,0.004181228683334203,13C
36572.9316305067,207.75229810673213,141351.8125,0.005699242329518194,13C
36566.908424329944,207.71808332357406,179735.3125,0.00724684800988442,13C
36560.885218153184,207.683868540416,215274.375,0.00867976723298524,13C
36554.862011976424,207.64965375725797,240366.9375,0.009691488213613491,13C
36548.83880579966,207.6154389740999,249942.5625,0.010077573162694656,13C
36542.81559962291,207.58122419094184,246102.1875,0.009922730947556994,13C
36536.79239344615,207.5470094077838,235493.5,0.00949499337708452,13C
36530.7691872694,207.51279462462574,224342.3125,0.009045382447444732,13C
36524.74598109264,207.4785798414677,216597.625,0.00873312008555326,13C
36518.72277491588,207.44436505830964,213520.125,0.008609036651751573,13C
36512.69956873912,207.41015027515158,212433.6875,0.008565231974055091,13C
36506.676362562364,207.37593549199352,207828.875,0.008379567978275097,13C
36500.653156385604,207.34172070883548,196723.875,0.007931819308131235,13C
36494.62995020885,207.30750592567742,182481.4375,0.007357570550793813,13C
36488.60674403209,207.27329114251938,171417.625,0.0069114825423655345,13C
36482.58353785533,207.23907635936132,166430.125,0.0067103887564724666,13C
36476.56033167857,207.20486157620326,165968.0,0.00669175608162418,13C
36470.53712550182,207.1706467930452,168285.3125,0.006785189092896827,13C
36464.51391932506,207.13643200988716,173790.9375,0.007007173448778033,13C
36458.4907131483,207.1022172267291,183046.3125,0.0073803460600281685,13C
36452.467506971545,207.06800244357106,195032.125,0.007863608699151868,13C
36446.444300794785,207.033787660413,208126.6875,0.008391575646066832,13C
36440.421094618025,206.99957287725493,220650.3125,0.008896522646438776,13C
36434.397888441265,206.9653580940969,229488.3125,0.0092528668829747,13C
36428.37468226451,206.93114331093884,230177.1875,0.009280642017161585,13C
36422.35147608775,206.89692852778077,220017.3125,0.008871000367447235,13C
36416.328269911,206.86271374462274,200368.1875,0.008078756370307161,13C
36410.30506373424,206.82849896146467,175232.8125,0.007065309208684713,13C
36404.28185755748,206.7942841783066,148773.3125,0.005998473914882685,13C
36398.25865138072,206.76006939514858,124760.1875,0.005030275375058432,13C
36392.235445203965,206.7258546119905,106546.1875,0.004295894980821575,13C
36386.212239027205,206.69163982883248,95774.25,0.0038615752428208723,13C
36380.18903285045,206.65742504567442,91743.0625,0.0036990395523908357,13C
36374.16582667369,206.62321026251635,92976.4375,0.0037487686848571736,13C
36368.14262049693,206.5889954793583,98379.125,0.00396660264643555,13C
36362.11941432017,206.55478069620025,106016.5625,0.0042745407359386445,13C
36356.09620814342,206.5205659130422,112611.125,0.004540430568406504,13C
36350.07300196666,206.48635112988416,116328.875,0.004690328597981231,13C
36344.049795789906,206.4521363467261,119036.625,0.004799503875926485,13C
36338.026589613146,206.41792156356803,123780.9375,0.004990792449778074,13C
36332.003383436386,206.38370678040997,131059.9375,0.005284278498402763,13C
36325.980177259626,206.34949199725193,140052.0625,0.005646836986517791,13C
36319.95697108287,206.31527721409387,152559.1875,0.006151118714214599,13C
36313.93376490611,206.28106243093583,171989.1875,0.006934527688631099,13C
36307.91055872935,206.24684764777777,197470.4375,0.007961920376708839,13C
36301.8873525526,206.2126328646197,221783.875,0.008942227383214998,13C
